PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Colorado,2024,24,X,1.27473,X,X,X,X,X,X,627,97,49187
States,Connecticut,2024,24,X,1.10886,X,X,X,X,X,X,454,69,40943
States,Delaware,2024,24,X,0.352734,X,X,X,X,X,X,46,23,13041
States,District of Columbia,2024,24,X,4.10997,X,X,X,X,X,X,299,6,7275
States,Florida,2024,24,X,2.5624,X,X,X,X,X,X,6033,356,235443
States,Georgia,2024,24,X,1.57558,X,X,X,X,X,X,1208,96,76670
States,Hawaii,2024,24,X,3.36888,X,X,X,X,X,X,951,35,28229
States,Idaho,2024,24,X,0.660248,X,X,X,X,X,X,72,30,10905
States,Illinois,2024,24,X,0.808519,X,X,X,X,X,X,552,173,68273
States,Indiana,2024,24,X,1.0033,X,X,X,X,X,X,662,151,65982
States,Iowa,2024,24,X,0.449023,X,X,X,X,X,X,17,14,3786
States,Kansas,2024,24,X,0.909851,X,X,X,X,X,X,98,19,10771
States,Kentucky,2024,24,X,0.927273,X,X,X,X,X,X,306,70,33000
States,Louisiana,2024,24,X,1.20727,X,X,X,X,X,X,516,87,42741
States,Maine,2024,24,X,0.665375,X,X,X,X,X,X,103,47,15480
States,Maryland,2024,24,X,1.50481,X,X,X,X,X,X,692,66,45986
States,Massachusetts,2024,24,X,1.03882,X,X,X,X,X,X,886,98,85289
States,Michigan,2024,24,X,0.698276,X,X,X,X,X,X,948,286,135763
States,Minnesota,2024,24,X,0.406029,X,X,X,X,X,X,132,70,32510
States,Mississippi,2024,24,X,1.84203,X,X,X,X,X,X,243,30,13192
States,Missouri,2024,24,X,0.501801,X,X,X,X,X,X,124,41,24711
States,Montana,2024,24,X,0.38656,X,X,X,X,X,X,26,28,6726
States,Nebraska,2024,24,X,1.21416,X,X,X,X,X,X,191,86,15731
States,Nevada,2024,24,X,1.54591,X,X,X,X,X,X,594,61,38424
States,New Hampshire,2024,24,X,0.607488,X,X,X,X,X,X,49,21,8066
States,New Jersey,2024,24,X,2.88458,X,X,X,X,X,X,787,31,27283
States,New Mexico,2024,24,X,2.42501,X,X,X,X,X,X,384,36,15835
States,New York,2024,24,X,0.729241,X,X,X,X,X,X,380,93,52109
States,North Carolina,2024,24,X,0.950479,X,X,X,X,X,X,847,128,89113
States,North Dakota,2024,24,X,1.76454,X,X,X,X,X,X,64,11,3627
States,Ohio,2024,24,X,1.28044,X,X,X,X,X,X,347,58,27100
States,Oklahoma,2024,24,X,0.567217,X,X,X,X,X,X,137,39,24153
States,Oregon,2024,24,X,1.30649,X,X,X,X,X,X,562,76,43016
States,Pennsylvania,2024,24,X,0.802585,X,X,X,X,X,X,534,95,66535
States,Rhode Island,2024,24,X,0.601863,X,X,X,X,X,X,73,21,12129
States,South Carolina,2024,24,X,1.16711,X,X,X,X,X,X,368,38,31531
States,South Dakota,2024,24,X,0.478283,X,X,X,X,X,X,37,32,7736
States,Tennessee,2024,24,X,1.27285,X,X,X,X,X,X,369,97,28990
States,Texas,2024,24,X,2.25112,X,X,X,X,X,X,1016,36,45133
States,Utah,2024,24,X,0.829853,X,X,X,X,X,X,155,48,18678
States,Vermont,2024,24,X,0.379441,X,X,X,X,X,X,22,12,5798
States,Virginia,2024,24,X,1.51748,X,X,X,X,X,X,1705,196,112357
States,Washington,2024,24,X,1.02928,X,X,X,X,X,X,773,108,75101
States,West Virginia,2024,24,X,0.985753,X,X,X,X,X,X,128,51,12985
States,Wisconsin,2024,24,X,0.875337,X,X,X,X,X,X,182,61,20792
States,Wyoming,2024,24,X,0.969619,X,X,X,X,X,X,15,9,1547
States,Commonwealth of the Northern Mariana Islands,2024,24,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2024,24,X,3.86428,X,X,X,X,X,X,82,7,2122
States,Virgin Islands,2024,24,X,0.701754,X,X,X,X,X,X,8,4,1140
States,New York City,2024,24,X,3.1275,X,X,X,X,X,X,3512,102,112294
States,Alabama,2024,25,X,1.20009,X,X,X,X,X,X,477,101,39747
States,Alaska,2024,25,X,0,X,X,X,X,X,X,0,1,297
States,Arizona,2024,25,X,1.38073,X,X,X,X,X,X,992,121,71846
States,Arkansas,2024,25,X,0.885649,X,X,X,X,X,X,113,45,12759
States,California,2024,25,X,2.66718,X,X,X,X,X,X,7201,187,269986
States,Colorado,2024,25,X,1.23972,X,X,X,X,X,X,609,97,49124
States,Connecticut,2024,25,X,1.09593,X,X,X,X,X,X,446,69,40696
States,Delaware,2024,25,X,0.436681,X,X,X,X,X,X,53,22,12137
States,District of Columbia,2024,25,X,3.27088,X,X,X,X,X,X,213,6,6512
States,Florida,2024,25,X,2.67263,X,X,X,X,X,X,6274,356,234750
States,Georgia,2024,25,X,1.40998,X,X,X,X,X,X,1089,97,77235
States,Hawaii,2024,25,X,3.10634,X,X,X,X,X,X,1030,35,33158
States,Idaho,2024,25,X,0.785167,X,X,X,X,X,X,83,30,10571
States,Illinois,2024,25,X,0.71177,X,X,X,X,X,X,481,173,67578
States,Indiana,2024,25,X,0.894484,X,X,X,X,X,X,599,150,66966
States,Iowa,2024,25,X,0.409731,X,X,X,X,X,X,16,14,3905
States,Kansas,2024,25,X,0.614193,X,X,X,X,X,X,65,19,10583
States,Kentucky,2024,25,X,1.36537,X,X,X,X,X,X,454,70,33251
States,Louisiana,2024,25,X,1.11181,X,X,X,X,X,X,443,87,39845
States,Maine,2024,25,X,0.75358,X,X,X,X,X,X,120,47,15924
States,Maryland,2024,25,X,1.49214,X,X,X,X,X,X,666,65,44634
States,Massachusetts,2024,25,X,0.931646,X,X,X,X,X,X,757,100,81254
States,Michigan,2024,25,X,0.596401,X,X,X,X,X,X,818,285,137156
States,Minnesota,2024,25,X,0.374368,X,X,X,X,X,X,111,70,29650
States,Mississippi,2024,25,X,1.56857,X,X,X,X,X,X,206,28,13133
States,Missouri,2024,25,X,0.5671,X,X,X,X,X,X,140,41,24687
States,Montana,2024,25,X,0.53979,X,X,X,X,X,X,35,28,6484
States,Nebraska,2024,25,X,1.05624,X,X,X,X,X,X,151,86,14296
States,Nevada,2024,25,X,1.49554,X,X,X,X,X,X,557,60,37244
States,New Hampshire,2024,25,X,0.362272,X,X,X,X,X,X,28,20,7729
States,New Jersey,2024,25,X,2.55727,X,X,X,X,X,X,691,31,27021
States,New Mexico,2024,25,X,2.35102,X,X,X,X,X,X,518,40,22033
States,New York,2024,25,X,0.812978,X,X,X,X,X,X,436,93,53630
States,North Carolina,2024,25,X,0.848214,X,X,X,X,X,X,751,128,88539
States,North Dakota,2024,25,X,1.481,X,X,X,X,X,X,46,9,3106
States,Ohio,2024,25,X,1.25271,X,X,X,X,X,X,364,63,29057
States,Oklahoma,2024,25,X,0.494466,X,X,X,X,X,X,109,36,22044
States,Oregon,2024,25,X,1.21554,X,X,X,X,X,X,515,87,42368
States,Pennsylvania,2024,25,X,0.584935,X,X,X,X,X,X,392,94,67016
States,Rhode Island,2024,25,X,0.506192,X,X,X,X,X,X,56,21,11063
States,South Carolina,2024,25,X,1.17651,X,X,X,X,X,X,367,38,31194
States,South Dakota,2024,25,X,0.563292,X,X,X,X,X,X,36,31,6391
States,Tennessee,2024,25,X,1.14713,X,X,X,X,X,X,328,96,28593
States,Texas,2024,25,X,2.02188,X,X,X,X,X,X,876,36,43326
States,Utah,2024,25,X,0.83812,X,X,X,X,X,X,143,48,17062
States,Vermont,2024,25,X,0.277949,X,X,X,X,X,X,18,12,6476
States,Virginia,2024,25,X,1.40495,X,X,X,X,X,X,1545,198,109968
States,Washington,2024,25,X,1.11669,X,X,X,X,X,X,799,108,71551
States,West Virginia,2024,25,X,0.663464,X,X,X,X,X,X,87,51,13113
States,Wisconsin,2024,25,X,0.664629,X,X,X,X,X,X,137,61,20613
States,Wyoming,2024,25,X,0.597729,X,X,X,X,X,X,10,11,1673
States,Commonwealth of the Northern Mariana Islands,2024,25,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2024,25,X,3.6372,X,X,X,X,X,X,79,6,2172
States,Virgin Islands,2024,25,X,0.428449,X,X,X,X,X,X,5,4,1167
States,New York City,2024,25,X,2.99869,X,X,X,X,X,X,3248,102,108314
States,Alabama,2024,26,X,1.15982,X,X,X,X,X,X,463,101,39920
States,Alaska,2024,26,X,1.63636,X,X,X,X,X,X,72,12,4400
States,Arizona,2024,26,X,1.13952,X,X,X,X,X,X,840,121,73715
States,Arkansas,2024,26,X,0.853406,X,X,X,X,X,X,107,45,12538
States,California,2024,26,X,2.4866,X,X,X,X,X,X,6803,190,273586
States,Colorado,2024,26,X,1.14365,X,X,X,X,X,X,564,97,49316
States,Connecticut,2024,26,X,0.903006,X,X,X,X,X,X,371,69,41085
States,Delaware,2024,26,X,0.31051,X,X,X,X,X,X,39,22,12560
States,District of Columbia,2024,26,X,3.40861,X,X,X,X,X,X,240,6,7041
States,Florida,2024,26,X,2.75857,X,X,X,X,X,X,6503,355,235738
States,Georgia,2024,26,X,1.4116,X,X,X,X,X,X,1080,97,76509
States,Hawaii,2024,26,X,2.89267,X,X,X,X,X,X,970,35,33533
States,Idaho,2024,26,X,0.702598,X,X,X,X,X,X,76,30,10817
States,Illinois,2024,26,X,0.741945,X,X,X,X,X,X,502,173,67660
States,Indiana,2024,26,X,0.905223,X,X,X,X,X,X,600,149,66282
States,Iowa,2024,26,X,0.345523,X,X,X,X,X,X,12,14,3473
States,Kansas,2024,26,X,0.469131,X,X,X,X,X,X,50,18,10658
States,Kentucky,2024,26,X,1.19934,X,X,X,X,X,X,385,69,32101
States,Louisiana,2024,26,X,1.11233,X,X,X,X,X,X,458,87,41175
States,Maine,2024,26,X,0.555417,X,X,X,X,X,X,89,47,16024
States,Maryland,2024,26,X,1.35588,X,X,X,X,X,X,615,66,45358
States,Massachusetts,2024,26,X,0.938934,X,X,X,X,X,X,808,101,86055
States,Michigan,2024,26,X,0.583416,X,X,X,X,X,X,799,284,136952
States,Minnesota,2024,26,X,0.448311,X,X,X,X,X,X,135,69,30113
States,Mississippi,2024,26,X,1.92031,X,X,X,X,X,X,254,30,13227
States,Missouri,2024,26,X,0.472038,X,X,X,X,X,X,118,41,24998
States,Montana,2024,26,X,0.486827,X,X,X,X,X,X,34,28,6984
States,Nebraska,2024,26,X,0.983349,X,X,X,X,X,X,150,85,15254
States,Nevada,2024,26,X,1.48334,X,X,X,X,X,X,556,61,37483
States,New Hampshire,2024,26,X,0.631704,X,X,X,X,X,X,53,21,8390
States,New Jersey,2024,26,X,2.56727,X,X,X,X,X,X,728,31,28357
States,New Mexico,2024,26,X,2.18119,X,X,X,X,X,X,482,39,22098
States,New York,2024,26,X,0.751413,X,X,X,X,X,X,363,92,48309
States,North Carolina,2024,26,X,0.763016,X,X,X,X,X,X,679,127,88989
States,North Dakota,2024,26,X,1.1041,X,X,X,X,X,X,35,9,3170
States,Ohio,2024,26,X,1.15766,X,X,X,X,X,X,341,63,29456
States,Oklahoma,2024,26,X,0.39992,X,X,X,X,X,X,100,34,25005
States,Oregon,2024,26,X,1.11415,X,X,X,X,X,X,469,86,42095
States,Pennsylvania,2024,26,X,0.645646,X,X,X,X,X,X,438,94,67839
States,Rhode Island,2024,26,X,0.572552,X,X,X,X,X,X,67,21,11702
States,South Carolina,2024,26,X,1.18859,X,X,X,X,X,X,367,38,30877
States,South Dakota,2024,26,X,0.567058,X,X,X,X,X,X,43,32,7583
States,Tennessee,2024,26,X,1.30241,X,X,X,X,X,X,356,40,27334
States,Texas,2024,26,X,2.04044,X,X,X,X,X,X,892,35,43716
States,Utah,2024,26,X,0.793873,X,X,X,X,X,X,142,46,17887
States,Vermont,2024,26,X,0.322887,X,X,X,X,X,X,17,12,5265
States,Virginia,2024,26,X,1.40111,X,X,X,X,X,X,1557,198,111126
States,Washington,2024,26,X,0.901013,X,X,X,X,X,X,651,108,72252
States,West Virginia,2024,26,X,0.739983,X,X,X,X,X,X,94,51,12703
States,Wisconsin,2024,26,X,0.821899,X,X,X,X,X,X,242,61,29444
States,Wyoming,2024,26,X,1.0712,X,X,X,X,X,X,17,9,1587
States,Commonwealth of the Northern Mariana Islands,2024,26,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2024,26,X,4.4837,X,X,X,X,X,X,99,6,2208
States,Virgin Islands,2024,26,X,1.51947,X,X,X,X,X,X,16,4,1053
States,New York City,2024,26,X,2.93492,X,X,X,X,X,X,3272,103,111485
States,Alabama,2024,27,X,1.16488,X,X,X,X,X,X,440,104,37772
States,Alaska,2024,27,X,0,X,X,X,X,X,X,0,1,336
States,Arizona,2024,27,X,0.967655,X,X,X,X,X,X,680,121,70273
States,Arkansas,2024,27,X,0.991616,X,X,X,X,X,X,123,45,12404
States,California,2024,27,X,2.42956,X,X,X,X,X,X,5890,189,242431
States,Colorado,2024,27,X,1.02346,X,X,X,X,X,X,458,97,44750
States,Connecticut,2024,27,X,0.930091,X,X,X,X,X,X,368,69,39566
States,Delaware,2024,27,X,0.284328,X,X,X,X,X,X,34,22,11958
States,District of Columbia,2024,27,X,3.44275,X,X,X,X,X,X,215,6,6245
States,Florida,2024,27,X,2.76884,X,X,X,X,X,X,6482,355,234105
States,Georgia,2024,27,X,1.3444,X,X,X,X,X,X,969,93,72077
States,Hawaii,2024,27,X,2.92115,X,X,X,X,X,X,785,35,26873
States,Idaho,2024,27,X,0.562061,X,X,X,X,X,X,60,30,10675
States,Illinois,2024,27,X,0.732032,X,X,X,X,X,X,462,172,63112
States,Indiana,2024,27,X,0.907092,X,X,X,X,X,X,627,146,69122
States,Iowa,2024,27,X,0.578406,X,X,X,X,X,X,18,14,3112
States,Kansas,2024,27,X,0.666863,X,X,X,X,X,X,68,18,10197
States,Kentucky,2024,27,X,0.75188,X,X,X,X,X,X,233,68,30989
States,Louisiana,2024,27,X,1.26335,X,X,X,X,X,X,524,87,41477
States,Maine,2024,27,X,0.673743,X,X,X,X,X,X,106,47,15733
States,Maryland,2024,27,X,1.44074,X,X,X,X,X,X,592,63,41090
States,Massachusetts,2024,27,X,0.936679,X,X,X,X,X,X,738,99,78789
States,Michigan,2024,27,X,0.611198,X,X,X,X,X,X,801,284,131054
States,Minnesota,2024,27,X,0.432288,X,X,X,X,X,X,110,69,25446
States,Mississippi,2024,27,X,2.05442,X,X,X,X,X,X,265,30,12899
States,Missouri,2024,27,X,0.591935,X,X,X,X,X,X,144,41,24327
States,Montana,2024,27,X,0.603155,X,X,X,X,X,X,39,28,6466
States,Nebraska,2024,27,X,0.993141,X,X,X,X,X,X,139,85,13996
States,Nevada,2024,27,X,1.1966,X,X,X,X,X,X,426,61,35601
States,New Hampshire,2024,27,X,0.466289,X,X,X,X,X,X,37,21,7935
States,New Jersey,2024,27,X,2.37595,X,X,X,X,X,X,645,30,27147
States,New Mexico,2024,27,X,2.05004,X,X,X,X,X,X,440,40,21463
States,New York,2024,27,X,0.67063,X,X,X,X,X,X,317,92,47269
States,North Carolina,2024,27,X,0.793743,X,X,X,X,X,X,682,129,85922
States,North Dakota,2024,27,X,1.01138,X,X,X,X,X,X,32,9,3164
States,Ohio,2024,27,X,1.03924,X,X,X,X,X,X,290,61,27905
States,Oklahoma,2024,27,X,0.581795,X,X,X,X,X,X,110,34,18907
States,Oregon,2024,27,X,1.00261,X,X,X,X,X,X,404,86,40295
States,Pennsylvania,2024,27,X,0.618544,X,X,X,X,X,X,406,94,65638
States,Rhode Island,2024,27,X,0.662442,X,X,X,X,X,X,69,20,10416
States,South Carolina,2024,27,X,1.21035,X,X,X,X,X,X,372,38,30735
States,South Dakota,2024,27,X,0.633484,X,X,X,X,X,X,42,32,6630
States,Tennessee,2024,27,X,1.23367,X,X,X,X,X,X,339,96,27479
States,Texas,2024,27,X,1.49893,X,X,X,X,X,X,602,34,40162
States,Utah,2024,27,X,0.825401,X,X,X,X,X,X,137,48,16598
States,Vermont,2024,27,X,0.547383,X,X,X,X,X,X,32,12,5846
States,Virginia,2024,27,X,1.41364,X,X,X,X,X,X,1504,198,106392
States,Washington,2024,27,X,0.859541,X,X,X,X,X,X,551,108,64104
States,West Virginia,2024,27,X,0.858202,X,X,X,X,X,X,88,52,10254
States,Wisconsin,2024,27,X,0.6763,X,X,X,X,X,X,227,61,33565
States,Wyoming,2024,27,X,1.17212,X,X,X,X,X,X,19,12,1621
States,Commonwealth of the Northern Mariana Islands,2024,27,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2024,27,X,3.61565,X,X,X,X,X,X,73,6,2019
States,Virgin Islands,2024,27,X,1.07759,X,X,X,X,X,X,10,3,928
States,New York City,2024,27,X,2.75827,X,X,X,X,X,X,2883,99,104522
States,Alabama,2024,28,X,1.24518,X,X,X,X,X,X,510,105,40958
States,Alaska,2024,28,X,1.28378,X,X,X,X,X,X,57,12,4440
States,Arizona,2024,28,X,0.963843,X,X,X,X,X,X,720,121,74701
States,Arkansas,2024,28,X,1.12307,X,X,X,X,X,X,143,45,12733
States,California,2024,28,X,2.1757,X,X,X,X,X,X,6020,189,276693
States,Colorado,2024,28,X,1.09901,X,X,X,X,X,X,549,97,49954
States,Connecticut,2024,28,X,0.936856,X,X,X,X,X,X,400,69,42696
States,Delaware,2024,28,X,0.294072,X,X,X,X,X,X,38,21,12922
States,District of Columbia,2024,28,X,3.23751,X,X,X,X,X,X,232,6,7166
States,Florida,2024,28,X,2.84999,X,X,X,X,X,X,7026,356,246527
States,Georgia,2024,28,X,1.50726,X,X,X,X,X,X,1184,95,78553
States,Hawaii,2024,28,X,2.61452,X,X,X,X,X,X,855,35,32702
States,Idaho,2024,28,X,0.552286,X,X,X,X,X,X,61,30,11045
States,Illinois,2024,28,X,0.684921,X,X,X,X,X,X,462,172,67453
States,Indiana,2024,28,X,1.02717,X,X,X,X,X,X,763,147,74282
States,Iowa,2024,28,X,0.490829,X,X,X,X,X,X,19,13,3871
States,Kansas,2024,28,X,0.706487,X,X,X,X,X,X,77,18,10899
States,Kentucky,2024,28,X,0.864562,X,X,X,X,X,X,281,69,32502
States,Louisiana,2024,28,X,1.41256,X,X,X,X,X,X,610,87,43184
States,Maine,2024,28,X,0.634123,X,X,X,X,X,X,106,47,16716
States,Maryland,2024,28,X,1.27288,X,X,X,X,X,X,587,64,46116
States,Massachusetts,2024,28,X,0.877583,X,X,X,X,X,X,770,96,87741
States,Michigan,2024,28,X,0.551549,X,X,X,X,X,X,797,282,144502
States,Minnesota,2024,28,X,0.352734,X,X,X,X,X,X,120,69,34020
States,Mississippi,2024,28,X,2.16412,X,X,X,X,X,X,293,29,13539
States,Missouri,2024,28,X,0.463965,X,X,X,X,X,X,120,41,25864
States,Montana,2024,28,X,0.575113,X,X,X,X,X,X,33,27,5738
States,Nebraska,2024,28,X,1.18408,X,X,X,X,X,X,185,84,15624
States,Nevada,2024,28,X,1.36301,X,X,X,X,X,X,518,61,38004
States,New Hampshire,2024,28,X,0.553332,X,X,X,X,X,X,47,21,8494
States,New Jersey,2024,28,X,2.48765,X,X,X,X,X,X,705,29,28340
States,New Mexico,2024,28,X,2.14299,X,X,X,X,X,X,449,34,20952
States,New York,2024,28,X,1.48907,X,X,X,X,X,X,802,116,53859
States,North Carolina,2024,28,X,0.78119,X,X,X,X,X,X,707,129,90503
States,North Dakota,2024,28,X,1.38462,X,X,X,X,X,X,45,9,3250
States,Ohio,2024,28,X,1.03881,X,X,X,X,X,X,295,61,28398
States,Oklahoma,2024,28,X,0.489148,X,X,X,X,X,X,119,39,24328
States,Oregon,2024,28,X,0.943086,X,X,X,X,X,X,401,86,42520
States,Pennsylvania,2024,28,X,0.615398,X,X,X,X,X,X,427,94,69386
States,Rhode Island,2024,28,X,0.612827,X,X,X,X,X,X,73,20,11912
States,South Carolina,2024,28,X,1.23484,X,X,X,X,X,X,399,38,32312
States,South Dakota,2024,28,X,0.59358,X,X,X,X,X,X,49,32,8255
States,Tennessee,2024,28,X,1.30296,X,X,X,X,X,X,362,40,27783
States,Texas,2024,28,X,2.14924,X,X,X,X,X,X,964,49,44853
States,Utah,2024,28,X,0.824897,X,X,X,X,X,X,154,48,18669
States,Vermont,2024,28,X,0.408965,X,X,X,X,X,X,25,12,6113
States,Virginia,2024,28,X,1.33106,X,X,X,X,X,X,1506,197,113143
States,Washington,2024,28,X,0.682796,X,X,X,X,X,X,506,108,74107
States,West Virginia,2024,28,X,0.719538,X,X,X,X,X,X,91,50,12647
States,Wisconsin,2024,28,X,0.672631,X,X,X,X,X,X,203,61,30180
States,Wyoming,2024,28,X,0.646298,X,X,X,X,X,X,11,10,1702
States,Commonwealth of the Northern Mariana Islands,2024,28,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2024,28,X,3.26797,X,X,X,X,X,X,65,6,1989
States,Virgin Islands,2024,28,X,1.79487,X,X,X,X,X,X,21,4,1170
States,New York City,2024,28,X,2.71545,X,X,X,X,X,X,3039,101,111915
States,Alabama,2024,29,X,1.52368,X,X,X,X,X,X,593,101,38919
States,Alaska,2024,29,X,1.89844,X,X,X,X,X,X,83,12,4372
States,Arizona,2024,29,X,0.915469,X,X,X,X,X,X,659,121,71985
States,Arkansas,2024,29,X,1.14627,X,X,X,X,X,X,146,45,12737
States,California,2024,29,X,2.07936,X,X,X,X,X,X,5658,188,272103
States,Colorado,2024,29,X,1.08908,X,X,X,X,X,X,542,97,49767
States,Connecticut,2024,29,X,1.03549,X,X,X,X,X,X,433,69,41816
States,Delaware,2024,29,X,0.31778,X,X,X,X,X,X,41,22,12902
States,District of Columbia,2024,29,X,2.79633,X,X,X,X,X,X,201,6,7188
States,Florida,2024,29,X,2.83267,X,X,X,X,X,X,6751,356,238326
States,Georgia,2024,29,X,1.77172,X,X,X,X,X,X,1347,95,76028
States,Hawaii,2024,29,X,2.40592,X,X,X,X,X,X,764,34,31755
States,Idaho,2024,29,X,0.533109,X,X,X,X,X,X,57,30,10692
States,Illinois,2024,29,X,0.73876,X,X,X,X,X,X,500,171,67681
States,Indiana,2024,29,X,0.911829,X,X,X,X,X,X,654,146,71724
States,Iowa,2024,29,X,0.603567,X,X,X,X,X,X,22,14,3645
States,Kansas,2024,29,X,0.689061,X,X,X,X,X,X,72,18,10449
States,Kentucky,2024,29,X,0.783151,X,X,X,X,X,X,235,69,30007
States,Louisiana,2024,29,X,1.39111,X,X,X,X,X,X,582,87,41837
States,Maine,2024,29,X,0.687511,X,X,X,X,X,X,115,47,16727
States,Maryland,2024,29,X,1.19306,X,X,X,X,X,X,539,64,45178
States,Massachusetts,2024,29,X,0.88084,X,X,X,X,X,X,767,98,87076
States,Michigan,2024,29,X,0.566332,X,X,X,X,X,X,788,281,139141
States,Minnesota,2024,29,X,0.340863,X,X,X,X,X,X,110,69,32271
States,Mississippi,2024,29,X,2.43433,X,X,X,X,X,X,329,30,13515
States,Missouri,2024,29,X,0.554818,X,X,X,X,X,X,142,41,25594
States,Montana,2024,29,X,0.297156,X,X,X,X,X,X,21,28,7067
States,Nebraska,2024,29,X,1.11606,X,X,X,X,X,X,173,83,15501
States,Nevada,2024,29,X,1.30982,X,X,X,X,X,X,485,61,37028
States,New Hampshire,2024,29,X,0.560993,X,X,X,X,X,X,47,21,8378
States,New Jersey,2024,29,X,2.3865,X,X,X,X,X,X,676,31,28326
States,New Mexico,2024,29,X,1.98743,X,X,X,X,X,X,411,39,20680
States,New York,2024,29,X,1.28793,X,X,X,X,X,X,747,115,58000
States,North Carolina,2024,29,X,0.878741,X,X,X,X,X,X,777,128,88422
States,North Dakota,2024,29,X,1.10667,X,X,X,X,X,X,36,9,3253
States,Ohio,2024,29,X,1.18512,X,X,X,X,X,X,345,62,29111
States,Oklahoma,2024,29,X,0.588647,X,X,X,X,X,X,143,39,24293
States,Oregon,2024,29,X,0.793318,X,X,X,X,X,X,265,85,33404
States,Pennsylvania,2024,29,X,0.639456,X,X,X,X,X,X,431,94,67401
States,Rhode Island,2024,29,X,0.625581,X,X,X,X,X,X,74,20,11829
States,South Carolina,2024,29,X,1.32225,X,X,X,X,X,X,412,38,31159
States,South Dakota,2024,29,X,0.50979,X,X,X,X,X,X,44,32,8631
States,Tennessee,2024,29,X,1.35153,X,X,X,X,X,X,420,41,31076
States,Texas,2024,29,X,2.2736,X,X,X,X,X,X,952,35,41872
States,Utah,2024,29,X,0.636696,X,X,X,X,X,X,115,48,18062
States,Vermont,2024,29,X,0.217173,X,X,X,X,X,X,13,12,5986
States,Virginia,2024,29,X,1.45557,X,X,X,X,X,X,1585,197,108892
States,Washington,2024,29,X,0.663263,X,X,X,X,X,X,469,108,70711
States,West Virginia,2024,29,X,0.606453,X,X,X,X,X,X,75,46,12367
States,Wisconsin,2024,29,X,0.632801,X,X,X,X,X,X,181,61,28603
States,Wyoming,2024,29,X,0.62182,X,X,X,X,X,X,11,10,1769
States,Commonwealth of the Northern Mariana Islands,2024,29,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2024,29,X,2.66241,X,X,X,X,X,X,50,6,1878
States,Virgin Islands,2024,29,X,1.13438,X,X,X,X,X,X,13,4,1146
States,New York City,2024,29,X,2.64922,X,X,X,X,X,X,2383,102,89951
States,Alabama,2024,30,X,1.4317,X,X,X,X,X,X,556,101,38835
States,Alaska,2024,30,X,1.73782,X,X,X,X,X,X,81,12,4661
States,Arizona,2024,30,X,1.11956,X,X,X,X,X,X,677,118,60470
States,Arkansas,2024,30,X,1.21902,X,X,X,X,X,X,152,45,12469
States,California,2024,30,X,2.03622,X,X,X,X,X,X,5465,187,268389
States,Colorado,2024,30,X,1.09888,X,X,X,X,X,X,543,97,49414
States,Connecticut,2024,30,X,1.12515,X,X,X,X,X,X,463,69,41150
States,Delaware,2024,30,X,0.459442,X,X,X,X,X,X,58,22,12624
States,District of Columbia,2024,30,X,3.16846,X,X,X,X,X,X,221,6,6975
States,Florida,2024,30,X,2.83031,X,X,X,X,X,X,6682,356,236087
States,Georgia,2024,30,X,1.73774,X,X,X,X,X,X,1322,94,76076
States,Hawaii,2024,30,X,2.12867,X,X,X,X,X,X,672,35,31569
States,Idaho,2024,30,X,0.572871,X,X,X,X,X,X,59,30,10299
States,Illinois,2024,30,X,0.811288,X,X,X,X,X,X,556,172,68533
States,Indiana,2024,30,X,1.00544,X,X,X,X,X,X,725,146,72108
States,Iowa,2024,30,X,0.365535,X,X,X,X,X,X,14,14,3830
States,Kansas,2024,30,X,0.956572,X,X,X,X,X,X,100,18,10454
States,Kentucky,2024,30,X,0.919369,X,X,X,X,X,X,296,69,32196
States,Louisiana,2024,30,X,1.76227,X,X,X,X,X,X,722,87,40970
States,Maine,2024,30,X,0.681453,X,X,X,X,X,X,106,45,15555
States,Maryland,2024,30,X,1.3062,X,X,X,X,X,X,588,65,45016
States,Massachusetts,2024,30,X,0.877142,X,X,X,X,X,X,759,98,86531
States,Michigan,2024,30,X,0.526134,X,X,X,X,X,X,626,283,118981
States,Minnesota,2024,30,X,0.246728,X,X,X,X,X,X,59,55,23913
States,Mississippi,2024,30,X,2.43481,X,X,X,X,X,X,324,29,13307
States,Missouri,2024,30,X,0.58393,X,X,X,X,X,X,150,41,25688
States,Montana,2024,30,X,0.402183,X,X,X,X,X,X,28,28,6962
States,Nebraska,2024,30,X,1.15245,X,X,X,X,X,X,171,84,14838
States,Nevada,2024,30,X,1.22966,X,X,X,X,X,X,452,61,36758
States,New Hampshire,2024,30,X,0.506861,X,X,X,X,X,X,41,21,8089
States,New Jersey,2024,30,X,2.63558,X,X,X,X,X,X,745,31,28267
